"ZIP","ReportingYear","ZIPType","CityName","StateName","StateAbbr","ENC_ZIP","ZCTA_USE"
"01529","2015","ZIP Code Area","Millville",,"MA","01529","01529"
"01531","2015","ZIP Code Area","New Braintree",,"MA","01531","01531"
"01532","2015","ZIP Code Area","Northborough",,"MA","01532","01532"
"01534","2015","ZIP Code Area","Northbridge",,"MA","01534","01534"
"01535","2015","ZIP Code Area","North Brookfield",,"MA","01535","01535"
"01536","2015","ZIP Code Area","North Grafton",,"MA","01536","01536"
"01537","2015","ZIP Code Area","North Oxford",,"MA","01537","01537"
"01538","2015","Post Office or large volume customer","North Uxbridge",,"MA","01569","01569"
"01540","2015","ZIP Code Area","Oxford",,"MA","01540","01540"
"01541","2015","ZIP Code Area","Princeton",,"MA","01541","01541"
"01542","2015","ZIP Code Area","Rochdale",,"MA","01542","01542"
"01543","2015","ZIP Code Area","Rutland",,"MA","01543","01543"
"01545","2015","ZIP Code Area","Shrewsbury",,"MA","01545","01545"
"01546","2015","Post Office or large volume customer","Shrewsbury",,"MA","01545","01545"
"01550","2015","ZIP Code Area","Southbridge",,"MA","01550","01550"
"01560","2015","ZIP Code Area","South Grafton",,"MA","01560","01560"
"01561","2015","Post Office or large volume customer","South Lancaster",,"MA","01523","01561"
"01562","2015","ZIP Code Area","Spencer",,"MA","01562","01562"
"01564","2015","ZIP Code Area","Sterling",,"MA","01564","01564"
"01566","2015","ZIP Code Area","Sturbridge",,"MA","01566","01566"
"01568","2015","ZIP Code Area","Upton",,"MA","01568","01568"
"01569","2015","ZIP Code Area","Uxbridge",,"MA","01569","01569"
"01570","2015","ZIP Code Area","Webster",,"MA","01570","01570"
"01571","2015","ZIP Code Area","Dudley",,"MA","01571","01571"
"01581","2015","ZIP Code Area","Westborough",,"MA","01581","01581"
"01583","2015","ZIP Code Area","West Boylston",,"MA","01583","01583"
"01585","2015","ZIP Code Area","West Brookfield",,"MA","01585","01585"
"01586","2015","Post Office or large volume customer","West Millbury",,"MA","01527","01527"
"01588","2015","ZIP Code Area","Whitinsville",,"MA","01588","01588"
"01590","2015","ZIP Code Area","Sutton",,"MA","01590","01590"
"01601","2015","Post Office or large volume customer","Worcester",,"MA","01608","01608"
"01602","2015","ZIP Code Area","Worcester",,"MA","01602","01602"
"01603","2015","ZIP Code Area","Worcester",,"MA","01603","01603"
"01604","2015","ZIP Code Area","Worcester",,"MA","01604","01604"
"01605","2015","ZIP Code Area","Worcester",,"MA","01605","01605"
"01606","2015","ZIP Code Area","Worcester",,"MA","01606","01606"
"01607","2015","ZIP Code Area","Worcester",,"MA","01607","01607"
"01608","2015","ZIP Code Area","Worcester",,"MA","01608","01608"
"01609","2015","ZIP Code Area","Worcester",,"MA","01609","01609"
"01610","2015","ZIP Code Area","Worcester",,"MA","01610","01610"
"01611","2015","ZIP Code Area","Cherry Valley",,"MA","01611","01611"
"01612","2015","ZIP Code Area","Paxton",,"MA","01612","01612"
"01613","2015","Post Office or large volume customer","Worcester",,"MA","01605","01605"
"01614","2015","Post Office or large volume customer","Worcester",,"MA","01608","01608"
"01615","2015","Post Office or large volume customer","Worcester",,"MA","01605","01605"
"01653","2015","Post Office or large volume customer","Worcester",,"MA","01605","01605"
"01655","2015","Post Office or large volume customer","Worcester",,"MA","01605","01605"
"01701","2015","ZIP Code Area","Framingham",,"MA","01701","01701"
"01702","2015","ZIP Code Area","Framingham",,"MA","01702","01702"
"01703","2015","Post Office or large volume customer","Framingham",,"MA","01701","01701"
"01704","2015","Post Office or large volume customer","Framingham",,"MA","01701","01701"
"01705","2015","Post Office or large volume customer","Framingham",,"MA","01701","01701"
"01718","2015","ZIP Code Area","Village of Nagog Woods",,"MA","01718","01718"
"01719","2015","ZIP Code Area","Boxborough",,"MA","01719","01719"
"01720","2015","ZIP Code Area","Acton",,"MA","01720","01720"
"01721","2015","ZIP Code Area","Ashland",,"MA","01721","01721"
"01730","2015","ZIP Code Area","Bedford",,"MA","01730","01730"
"01731","2015","ZIP Code Area","Hanscom AFB",,"MA","01731","01731"
"01740","2015","ZIP Code Area","Bolton",,"MA","01740","01740"
"01741","2015","ZIP Code Area","Carlisle",,"MA","01741","01741"
"01742","2015","ZIP Code Area","Concord",,"MA","01742","01742"
"01745","2015","ZIP Code Area","Fayville",,"MA","01745","01745"
"01746","2015","ZIP Code Area","Holliston",,"MA","01746","01746"
"01747","2015","ZIP Code Area","Hopedale",,"MA","01747","01747"
"01748","2015","ZIP Code Area","Hopkinton",,"MA","01748","01748"
"01749","2015","ZIP Code Area","Hudson",,"MA","01749","01749"
"01752","2015","ZIP Code Area","Marlborough",,"MA","01752","01752"
"01754","2015","ZIP Code Area","Maynard",,"MA","01754","01754"
"01756","2015","ZIP Code Area","Mendon",,"MA","01756","01756"
"01757","2015","ZIP Code Area","Milford",,"MA","01757","01757"
"01760","2015","ZIP Code Area","Natick",,"MA","01760","01760"
"01770","2015","ZIP Code Area","Sherborn",,"MA","01770","01770"
"01772","2015","ZIP Code Area","Southborough",,"MA","01772","01772"
"01773","2015","ZIP Code Area","Lincoln",,"MA","01773","01773"
"01775","2015","ZIP Code Area","Stow",,"MA","01775","01775"
"01776","2015","ZIP Code Area","Sudbury",,"MA","01776","01776"
"01778","2015","ZIP Code Area","Wayland",,"MA","01778","01778"
"01784","2015","Post Office or large volume customer","Woodville",,"MA","01748","01748"
"01801","2015","ZIP Code Area","Woburn",,"MA","01801","01801"
"01803","2015","ZIP Code Area","Burlington",,"MA","01803","01803"
"01805","2015","Post Office or large volume customer","Burlington",,"MA","01803","01803"
"01810","2015","ZIP Code Area","Andover",,"MA","01810","01810"
"01812","2015","Post Office or large volume customer","Andover",,"MA","01810","01810"
"01813","2015","Post Office or large volume customer","Woburn",,"MA","01801","01801"
"01815","2015","Post Office or large volume customer","Woburn",,"MA","01801","01801"
"01821","2015","ZIP Code Area","Billerica",,"MA","01821","01821"
"01822","2015","Post Office or large volume customer","Billerica",,"MA","01824","01824"
"01824","2015","ZIP Code Area","Chelmsford",,"MA","01824","01824"
"01826","2015","ZIP Code Area","Dracut",,"MA","01826","01826"
"01827","2015","ZIP Code Area","Dunstable",,"MA","01827","01827"
"01830","2015","ZIP Code Area","Haverhill",,"MA","01830","01830"
"01831","2015","Post Office or large volume customer","Haverhill",,"MA","01830","01830"
"01832","2015","ZIP Code Area","Haverhill",,"MA","01832","01832"
"01833","2015","ZIP Code Area","Georgetown",,"MA","01833","01833"
"01834","2015","ZIP Code Area","Groveland",,"MA","01834","01834"
"01835","2015","ZIP Code Area","Haverhill",,"MA","01835","01835"
"01840","2015","ZIP Code Area","Lawrence",,"MA","01840","01840"
"01841","2015","ZIP Code Area","Lawrence",,"MA","01841","01841"
"01842","2015","Post Office or large volume customer","Lawrence",,"MA","01840","01840"
"01843","2015","ZIP Code Area","Lawrence",,"MA","01843","01843"
"01844","2015","ZIP Code Area","Methuen",,"MA","01844","01844"
"01845","2015","ZIP Code Area","North Andover",,"MA","01845","01845"
"01850","2015","ZIP Code Area","Lowell",,"MA","01850","01850"
"01851","2015","ZIP Code Area","Lowell",,"MA","01851","01851"
"01852","2015","ZIP Code Area","Lowell",,"MA","01852","01852"
"01853","2015","Post Office or large volume customer","Lowell",,"MA","01854","01854"
"01854","2015","ZIP Code Area","Lowell",,"MA","01854","01854"
"01860","2015","ZIP Code Area","Merrimac",,"MA","01860","01860"
"01862","2015","ZIP Code Area","North Billerica",,"MA","01862","01862"
"01863","2015","ZIP Code Area","North Chelmsford",,"MA","01863","01863"
"01864","2015","ZIP Code Area","North Reading",,"MA","01864","01864"
"01865","2015","Post Office or large volume customer","Nutting Lake",,"MA","01821","01821"
"01866","2015","Post Office or large volume customer","Pinehurst",,"MA","01821","01821"
"01867","2015","ZIP Code Area","Reading",,"MA","01867","01867"
"01876","2015","ZIP Code Area","Tewksbury",,"MA","01876","01876"
"01879","2015","ZIP Code Area","Tyngsboro",,"MA","01879","01879"
"01880","2015","ZIP Code Area","Wakefield",,"MA","01880","01880"
"01885","2015","Post Office or large volume customer","West Boxford",,"MA","01921","01921"
"01886","2015","ZIP Code Area","Westford",,"MA","01886","01886"
"01887","2015","ZIP Code Area","Wilmington",,"MA","01887","01887"
"01888","2015","Post Office or large volume customer","Woburn",,"MA","01801","01801"
"01889","2015","Post Office or large volume customer","North Reading",,"MA","01864","01864"
"01890","2015","ZIP Code Area","Winchester",,"MA","01890","01890"
"01899","2015","Post Office or large volume customer","Andover",,"MA","01810","01810"
"01901","2015","ZIP Code Area","Lynn",,"MA","01901","01901"
"01902","2015","ZIP Code Area","Lynn",,"MA","01902","01902"
"01903","2015","Post Office or large volume customer","Lynn",,"MA","01901","01901"
"01904","2015","ZIP Code Area","Lynn",,"MA","01904","01904"
"01905","2015","ZIP Code Area","Lynn",,"MA","01905","01905"
"01906","2015","ZIP Code Area","Saugus",,"MA","01906","01906"
"01907","2015","ZIP Code Area","Swampscott",,"MA","01907","01907"
"01908","2015","ZIP Code Area","Nahant",,"MA","01908","01908"
"01910","2015","Post Office or large volume customer","Lynn",,"MA","01905","01905"
"01913","2015","ZIP Code Area","Amesbury",,"MA","01913","01913"
"01915","2015","ZIP Code Area","Beverly",,"MA","01915","01915"
"01921","2015","ZIP Code Area","Boxford",,"MA","01921","01921"
"01922","2015","ZIP Code Area","Byfield",,"MA","01922","01922"
"01923","2015","ZIP Code Area","Danvers",,"MA","01923","01923"
"01929","2015","ZIP Code Area","Essex",,"MA","01929","01929"
"01930","2015","ZIP Code Area","Gloucester",,"MA","01930","01930"
"01931","2015","Post Office or large volume customer","Gloucester",,"MA","01930","01930"
"01936","2015","Post Office or large volume customer","Hamilton",,"MA","01982","01982"
"01937","2015","Post Office or large volume customer","Hathorne",,"MA","01923","01937"
"01938","2015","ZIP Code Area","Ipswich",,"MA","01938","01938"
"01940","2015","ZIP Code Area","Lynnfield",,"MA","01940","01940"
"01944","2015","ZIP Code Area","Manchester",,"MA","01944","01944"
"01945","2015","ZIP Code Area","Marblehead",,"MA","01945","01945"
"01949","2015","ZIP Code Area","Middleton",,"MA","01949","01949"
"01950","2015","ZIP Code Area","Newburyport",,"MA","01950","01950"
"01951","2015","ZIP Code Area","Newbury",,"MA","01951","01951"
"01952","2015","ZIP Code Area","Salisbury",,"MA","01952","01952"
"01960","2015","ZIP Code Area","Peabody",,"MA","01960","01960"
"01961","2015","Post Office or large volume customer","Peabody",,"MA","01960","01960"
"01965","2015","Post Office or large volume customer","Prides Crossing",,"MA","01915","01915"
"01966","2015","ZIP Code Area","Rockport",,"MA","01966","01966"
"01969","2015","ZIP Code Area","Rowley",,"MA","01969","01969"
"01970","2015","ZIP Code Area","Salem",,"MA","01970","01970"
"01971","2015","Post Office or large volume customer","Salem",,"MA","01970","01970"
"01982","2015","ZIP Code Area","South Hamilton",,"MA","01982","01982"
"01983","2015","ZIP Code Area","Topsfield",,"MA","01983","01983"
"01984","2015","ZIP Code Area","Wenham",,"MA","01984","01984"
"01985","2015","ZIP Code Area","West Newbury",,"MA","01985","01985"
"02018","2015","Post Office or large volume customer","Accord",,"MA","02043","02043"
"02019","2015","ZIP Code Area","Bellingham",,"MA","02019","02019"
"02020","2015","Post Office or large volume customer","Brant Rock",,"MA","02050","02050"
"02021","2015","ZIP Code Area","Canton",,"MA","02021","02021"
"02025","2015","ZIP Code Area","Cohasset",,"MA","02025","02025"
"02026","2015","ZIP Code Area","Dedham",,"MA","02026","02026"
"02027","2015","Post Office or large volume customer","Dedham",,"MA","02026","02026"
"02030","2015","ZIP Code Area","Dover",,"MA","02030","02030"
"02032","2015","ZIP Code Area","East Walpole",,"MA","02032","02032"
"02035","2015","ZIP Code Area","Foxboro",,"MA","02035","02035"
"02038","2015","ZIP Code Area","Franklin",,"MA","02038","02038"
"02040","2015","Post Office or large volume customer","Greenbush",,"MA","02066","02066"
"02041","2015","Post Office or large volume customer","Green Harbor",,"MA","02050","02050"
"02043","2015","ZIP Code Area","Hingham",,"MA","02043","02043"
"02044","2015","Post Office or large volume customer","Hingham",,"MA","02043","02043"
"02045","2015","ZIP Code Area","Hull",,"MA","02045","02045"
"02047","2015","Post Office or large volume customer","Humarock",,"MA","02050","02047"
"02048","2015","ZIP Code Area","Mansfield",,"MA","02048","02048"
"02050","2015","ZIP Code Area","Marshfield",,"MA","02050","02050"
"02051","2015","Post Office or large volume customer","Marshfield Hills",,"MA","02050","02050"
"02052","2015","ZIP Code Area","Medfield",,"MA","02052","02052"
"02053","2015","ZIP Code Area","Medway",,"MA","02053","02053"
"02054","2015","ZIP Code Area","Millis",,"MA","02054","02054"
"02055","2015","Post Office or large volume customer","Minot",,"MA","02066","02066"
"02056","2015","ZIP Code Area","Norfolk",,"MA","02056","02056"
"02059","2015","Post Office or large volume customer","North Marshfield",,"MA","02050","02050"
"02060","2015","Post Office or large volume customer","North Scituate",,"MA","02066","02066"
"02061","2015","ZIP Code Area","Norwell",,"MA","02061","02061"
"02062","2015","ZIP Code Area","Norwood",,"MA","02062","02062"
"02065","2015","Post Office or large volume customer","Ocean Bluff",,"MA","02050","02050"
"02066","2015","ZIP Code Area","Scituate",,"MA","02066","02066"
"02067","2015","ZIP Code Area","Sharon",,"MA","02067","02067"
"02070","2015","Post Office or large volume customer","Sheldonville",,"MA","02093","02093"
"02071","2015","ZIP Code Area","South Walpole",,"MA","02071","02071"
"02072","2015","ZIP Code Area","Stoughton",,"MA","02072","02072"
"02081","2015","ZIP Code Area","Walpole",,"MA","02081","02081"
"02090","2015","ZIP Code Area","Westwood",,"MA","02090","02090"
"02093","2015","ZIP Code Area","Wrentham",,"MA","02093","02093"
"02108","2015","ZIP Code Area","Boston",,"MA","02108","02108"
"02109","2015","ZIP Code Area","Boston",,"MA","02109","02109"
"02110","2015","ZIP Code Area","Boston",,"MA","02110","02110"
"02111","2015","ZIP Code Area","Boston",,"MA","02111","02111"
"02112","2015","Post Office or large volume customer","Boston",,"MA","02109","02109"
"02113","2015","ZIP Code Area","Boston",,"MA","02113","02113"
"02114","2015","ZIP Code Area","Boston",,"MA","02114","02114"
"02115","2015","ZIP Code Area","Boston",,"MA","02115","02115"
"02116","2015","ZIP Code Area","Boston",,"MA","02116","02116"
"02117","2015","Post Office or large volume customer","Boston",,"MA","02116","02116"
"02118","2015","ZIP Code Area","Boston",,"MA","02118","02118"
"02119","2015","ZIP Code Area","Roxbury",,"MA","02119","02119"
"02120","2015","ZIP Code Area","Roxbury Crossing",,"MA","02120","02120"
"02121","2015","ZIP Code Area","Dorchester",,"MA","02121","02121"
"02122","2015","ZIP Code Area","Dorchester",,"MA","02122","02122"
"02123","2015","Post Office or large volume customer","Boston",,"MA","02115","02115"
"02124","2015","ZIP Code Area","Dorchester Center",,"MA","02124","02124"
"02125","2015","ZIP Code Area","Dorchester",,"MA","02125","02125"
"02126","2015","ZIP Code Area","Mattapan",,"MA","02126","02126"
"02127","2015","ZIP Code Area","Boston",,"MA","02127","02127"
"02128","2015","ZIP Code Area","Boston",,"MA","02128","02128"
"02129","2015","ZIP Code Area","Charlestown",,"MA","02129","02129"
"02130","2015","ZIP Code Area","Jamaica Plain",,"MA","02130","02130"
"02131","2015","ZIP Code Area","Roslindale",,"MA","02131","02131"
"02132","2015","ZIP Code Area","West Roxbury",,"MA","02132","02132"
"02133","2015","Post Office or large volume customer","Boston",,"MA","02108","02108"
"02134","2015","ZIP Code Area","Allston",,"MA","02134","02134"
"02135","2015","ZIP Code Area","Brighton",,"MA","02135","02135"
"02136","2015","ZIP Code Area","Hyde Park",,"MA","02136","02136"
